customer_id;lname;fname;city;state_province;postal_code;country;gender;occupation
2806;Stemple;Edward;Edmonds;WA;40340;USA;M;Manual
2807;Vezina;Glennita;Metchosin;BC;11132;Canada;F;Management
2808;Pearl;Bonnie;Lebanon;OR;95327;USA;M;Manual
2809;Bell;Andrew;Lakewood;CA;32281;USA;F;Professional
2810;Diehl;Jeannie;Newton;BC;82638;Canada;M;Skilled Manual
2811;Pantell;Paulette;Novato;CA;84752;USA;F;Management
2812;Burriss;Sarah;Redwood City;CA;99656;USA;M;Manual
2813;Zagar;Brenda;Kirkland;WA;41641;USA;F;Manual
2814;Bradshaw;Teresa;Acapulco;Guerrero;24321;Mexico;M;Manual
2815;Monninger;Kenneth;Walla Walla;WA;57759;USA;F;Professional
2816;McDonnell;Steven;Tlaxiaco;Oaxaca;79308;Mexico;M;Management
2817;Harshell;Rose;Glendale;CA;78908;USA;F;Professional
2818;Habern;Bethe;Burbank;CA;66619;USA;M;Professional
2819;Leske;Gary;Santa Cruz;CA;32380;USA;M;Skilled Manual
2820;Marinelli;Debbie;Los Angeles;CA;85252;USA;F;Professional
2821;Aparisio;Richard;West Covina;CA;89883;USA;F;Professional
2822;Gleason;April;Langley;BC;99187;Canada;M;Professional
2823;Butler;Paige;San Diego;CA;70027;USA;F;Professional
2824;Smith;Fred;Edmonds;WA;91197;USA;F;Manual
2825;Whittington;Kenneth;Beaverton;OR;28151;USA;F;Skilled Manual
2826;Goldstein;Pasquale;San Andres;DF;78507;Mexico;M;Skilled Manual
2827;Dickerson;Elizabeth;Burbank;CA;80622;USA;F;Management
2828;Phiel;Hinda;Bellflower;CA;70849;USA;F;Skilled Manual
2829;Erwin;Marina;Yakima;WA;64093;USA;F;Skilled Manual
2830;Ujdur;Rebecca;Glendale;CA;46773;USA;M;Skilled Manual
2831;Booms;Leman;Richmond;CA;53919;USA;F;Management
2832;Conroy;Joe;Lebanon;OR;27617;USA;M;Manual
2833;Wood;Stephanie;Newton;BC;23617;Canada;F;Manual
2834;Blanchard;George;Newton;BC;89071;Canada;M;Management
2835;Martin;Cheryl;Everett;WA;28540;USA;F;Management
2836;Richardson;Khristy;San Carlos;CA;87057;USA;F;Skilled Manual
2837;Sorenson;Helen;Langford;BC;13336;Canada;M;Manual
2838;Wieser;John;Tixapan;DF;32370;Mexico;M;Professional
2839;Netz;Ariel;Redmond;WA;31627;USA;M;Manual
2840;Hill;Margaret;Newton;BC;87356;Canada;M;Professional
2841;Bucker;Wayne;Haney;BC;24310;Canada;M;Professional
2842;Ure;James;Burbank;CA;74667;USA;F;Skilled Manual
2843;Luna;Stella;Anacortes;WA;76782;USA;M;Professional
2844;Jones;Kay;Everett;WA;93301;USA;F;Professional
2845;Ard;Lela;Oak Bay;BC;61577;Canada;F;Manual
2846;Torrez;Adrian;Milwaukie;OR;36474;USA;F;Professional
2847;Aragon;Betty;Concord;CA;69911;USA;F;Management
2848;Sweet;Todd;Glendale;CA;91461;USA;F;Manual
2849;Herrera;Linda;San Andres;DF;91060;Mexico;F;Manual
2850;Burror;Zelah;Port Orchard;WA;78771;USA;M;Skilled Manual
2851;Bagley;Joseph;Burnaby;BC;44533;Canada;M;Skilled Manual
2852;Arazia;Elise;Merida;Yucatan;97405;Mexico;M;Skilled Manual
2853;Gray;Larry;Concord;CA;29328;USA;M;Manual
2854;Smith;James;Sedro Woolley;WA;48362;USA;F;Manual
2855;Weidoff;Susan;Sooke;BC;19154;Canada;M;Manual
2856;Harbut;Stephen;Woodburn;OR;43501;USA;F;Professional
2857;Meuller;Shae;Burbank;CA;40303;USA;M;Skilled Manual
2858;Marchese;Mark;Burnaby;BC;90660;Canada;F;Management
2859;Oechsle;Evelyn;San Jose;CA;92775;USA;F;Professional
2860;Thayer;Dee;Palo Alto;CA;83001;USA;M;Professional
2861;Buss;Edward;Newport Beach;CA;51278;USA;M;Professional
2862;Trexler;Ronald;Orizaba;Veracruz;58346;Mexico;F;Professional
2863;Tato;Paul;Olympia;WA;91783;USA;M;Professional
2864;Velasquez;Susan;Chula Vista;CA;14334;USA;M;Professional
2865;Prutch;Barbara;Altadena;CA;13933;USA;M;Management
2866;Quinn;Jeff;Altadena;CA;16447;USA;F;Skilled Manual
2867;Bullock;Gregory;Berkeley;CA;66405;USA;M;Manual
2868;Archuletta;Alice;Tixapan;DF;20278;Mexico;M;Professional
2869;Woods;Steven;Torrance;CA;24908;USA;F;Skilled Manual
2870;Leadingham;Marie;Woodland Hills;CA;43942;USA;M;Skilled Manual
2871;Beavers;Michelle;Edmonds;WA;14734;USA;M;Management
2872;Yalotz;Michael;Anacortes;WA;98929;USA;F;Manual
2873;Rowlez;Kathryn;Kirkland;WA;62175;USA;M;Professional
2874;Montoya;Genevieve;Langford;BC;86240;Canada;F;Skilled Manual
2875;Chorbajian;Teresa;Santa Monica;CA;88354;USA;F;Management
2876;Grant;Mahasti;San Gabriel;CA;58747;USA;F;Professional
2877;Whitley;Mark;Palo Alto;CA;73150;USA;F;Professional
2878;Lindahl;William;Port Orchard;WA;55830;USA;F;Skilled Manual
2879;Montelongo;Lynn;Downey;CA;71627;USA;M;Management
2880;Spangenberg;Lucille;Newton;BC;55003;Canada;F;Manual
2881;Patridge;Ruth;Lincoln Acres;CA;28311;USA;F;Manual
2882;Carlson;Marina;Lincoln Acres;CA;42314;USA;M;Manual
2883;Faucette;Joan;Shawnee;BC;80782;Canada;F;Manual
2884;Thompson;Eric;San Jose;CA;34655;USA;M;Manual
2885;Zastpil;Lorence;Grossmont;CA;65578;USA;F;Professional
2886;Grainey;Cecilia;Portland;OR;84612;USA;F;Manual
2887;Hathcock;Catherine;Burlingame;CA;55404;USA;F;Manual
2888;Hanas;Joann;La Mesa;CA;40600;USA;M;Professional
2889;Jorgensen;Mary;Cliffside;BC;76553;Canada;M;Management
2890;Cavior;Shirley;Beverly Hills;CA;27910;USA;F;Manual
2891;Cardenas;Ursula;Langford;BC;30025;Canada;F;Manual
2892;Manown;Dennis;Shawnee;BC;46544;Canada;F;Management
2893;Slavin;Greg;Spring Valley;CA;14821;USA;F;Professional
2894;Reeves;Jennie;Walla Walla;WA;70208;USA;M;Skilled Manual
2895;Peterson;Ernie;Santa Cruz;CA;29614;USA;M;Skilled Manual
2896;Hayne;Kelly;Port Orchard;WA;51163;USA;F;Professional
2897;Case;Carolyn;Issaquah;WA;50763;USA;F;Professional
2898;Noble;Michelle;Royal Oak;BC;38474;Canada;M;Professional
2899;Zehner;Susan;San Diego;CA;42357;USA;F;Professional
2900;Nolan;Chellie;Santa Monica;CA;57107;USA;F;Skilled Manual
2901;Beard;Lona;Tixapan;DF;61738;Mexico;M;Professional
2902;Mitchell;Liliana;Metchosin;BC;80772;Canada;M;Manual
2903;Sikes;M.;Grossmont;CA;77856;USA;M;Professional
2904;Gramstoff;Barbara;Haney;BC;63052;Canada;M;Professional
2905;Mulder;Justin;Port Orchard;WA;99005;USA;M;Manual
2906;Zuerner;Natalie;Coronado;CA;50362;USA;M;Skilled Manual
2907;Turpin;Danny;Kirkland;WA;52477;USA;F;Manual
2908;Broxton;Janeen;Milwaukie;OR;42704;USA;M;Manual
2909;Gonzalez;Jane;Edmonds;WA;10980;USA;M;Management
2910;McGrew;Tran;Ballard;WA;92660;USA;M;Skilled Manual
2911;Williams;Katrina;Santa Fe;DF;19314;Mexico;M;Professional
2912;Colla;Staci;Oakland;CA;40864;USA;F;Professional
2913;Bell;Jean;Pomona;CA;40463;USA;F;Professional
2914;Rayner;Elydia;Burien;WA;28174;USA;M;Professional
2915;Jameson;Tressa;West Covina;CA;66643;USA;M;Professional
2916;Barger;Claudia;Salem;OR;46808;USA;M;Manual
2917;Sparkman;Ken;Everett;WA;51438;USA;M;Manual
2918;Contreras;Kamela;Puyallup;WA;70472;USA;F;Manual
2919;Shepherd;Harold;Tixapan;DF;41264;Mexico;M;Professional
2920;Bassett;Lily;Cliffside;BC;26460;Canada;F;Professional
2921;McLaughlin;Grace;Spokane;WA;62413;USA;F;Manual
2922;Duran;Billy;Seattle;WA;13771;USA;M;Professional
2923;Bradshaw;Francis;Renton;WA;15886;USA;M;Professional
2924;Schwairy;Tammy;Bremerton;WA;32404;USA;M;Manual
2925;Browne;Heidi;Milwaukie;OR;99680;USA;M;Skilled Manual
2926;Blaine;Linda;Tlaxiaco;Oaxaca;56068;Mexico;F;Manual
2927;Hayes;Mary;Bellflower;CA;89506;USA;M;Manual
2928;Tate;Mary;Kirkland;WA;91348;USA;M;Skilled Manual
2929;Bagno;Dianne;San Diego;CA;64655;USA;M;Professional
2930;Wallace;Everett;San Diego;CA;78659;USA;F;Professional
2931;Winsor;W.;Langford;BC;18128;Canada;F;Skilled Manual
2932;Barile;Don;Berkeley;CA;71000;USA;F;Skilled Manual
2933;Belding;Richard;Imperial Beach;CA;29237;USA;F;Professional
2934;Hathi;Kamal;Redmond;WA;21957;USA;M;Skilled Manual
2935;Tatman;Cleo;Santa Cruz;CA;91748;USA;M;Professional
2936;Hawley;Philip;Coronado;CA;76944;USA;F;Professional
2937;Reetz;Howard;Royal Oak;BC;13898;Canada;M;Professional
2938;Petersen;Charles;Daly City;CA;64255;USA;M;Professional
2939;Spirek;Patricia;Oak Bay;BC;66370;Canada;M;Management
2940;Carrillo;Mary;Langford;BC;82888;Canada;M;Professional
2941;Hayes;Norene;Lemon Grove;CA;24873;USA;M;Professional
2942;Stanley;Charles;Olympia;WA;75547;USA;F;Manual
2943;Freese;Roberta;Oakland;CA;40991;USA;M;Professional
2944;Norick;Jennifer;Burien;WA;62541;USA;M;Professional
2945;Brunie;Terry;N. Vancouver;BC;29679;Canada;F;Professional
2946;McCarthy;Margaret;N. Vancouver;BC;17390;Canada;M;Professional
2947;Stewart;Andrew;Tacoma;WA;82150;USA;F;Professional
2948;Medina;Nina;Concord;CA;36023;USA;M;Manual
2949;Simmons;Henrietta;Metchosin;BC;40654;Canada;F;Clerical
2950;Larsen;Felicia;Tlaxiaco;Oaxaca;59688;Mexico;F;Manual
2951;McWherter;Brad;Chula Vista;CA;56772;USA;F;Manual
2952;Gilliam;Edward;Yakima;WA;41968;USA;F;Manual
2953;Springs;Linda;Renton;WA;77921;USA;M;Professional
2954;Kelley;Bryan;Guadalajara;Jalisco;29278;Mexico;F;Professional
2955;Stafford;Robert;Newport Beach;CA;31393;USA;F;Skilled Manual
2956;Archilla;Glenna;Woodland Hills;CA;21620;USA;F;Professional
2957;Terrazas;Eleanor;Arcadia;CA;88895;USA;M;Professional
2958;Cunningham;Nancy;El Cajon;CA;71576;USA;M;Professional
2959;Stone;George;San Andres;DF;78721;Mexico;F;Professional
2960;Hibbits;Linda;Fremont;CA;27564;USA;M;Management
2961;Muniz;Yvonne;Downey;CA;78133;USA;F;Skilled Manual
2962;Gramm;Pauline;Torrance;CA;65844;USA;M;Skilled Manual
2963;Whittington;Dora;Downey;CA;53137;USA;M;Management
2964;Smith;Betti;Issaquah;WA;84477;USA;F;Manual
2965;Young;John;Bellingham;WA;89108;USA;F;Manual
2966;Jenning;Christine;Tacoma;WA;91426;USA;F;Skilled Manual
2967;Stout;Harold;Metchosin;BC;78934;Canada;M;Skilled Manual
2968;Gambrel;Barbara;Lebanon;OR;64129;USA;M;Skilled Manual
2969;Shipley;Korri;Lakewood;CA;10836;USA;M;Skilled Manual
2970;Cleary;Barbara;El Cajon;CA;51440;USA;M;Manual
2971;Sellers;Roberta;Novato;CA;53555;USA;F;Clerical
2972;Arnone;Janis;Redwood City;CA;70074;USA;M;Management
2973;Griffin;Wendy;Kirkland;WA;38350;USA;M;Professional
2974;Ardell;Lorraine;Acapulco;Guerrero;93738;Mexico;M;Skilled Manual
2975;Owen;Peter;National City;CA;28176;USA;F;Professional
2976;Sluder;Brenda;Newport Beach;CA;49726;USA;M;Skilled Manual
2977;Hanson;Chad;Los Angeles;CA;49325;USA;M;Professional
2978;Buerger;Phil;Marysville;WA;29542;USA;F;Professional
2979;Chaffin;Diane;Port Hammond;BC;94303;Canada;F;Professional
2980;Preece;Connie;Daly City;CA;48176;USA;F;Manual
2981;Azar;Lynn;Yakima;WA;79098;USA;F;Professional
2982;Lyles;Bambi;Spring Valley;CA;98132;USA;M;Skilled Manual
2983;Brown;Donald;Berkeley;CA;68924;USA;F;Professional
2984;Whitaker;Filemon;Guadalajara;Jalisco;54120;Mexico;F;Professional
2985;Peters;Marcella;Ladner;BC;90073;Canada;F;Manual
2986;Woodruff;Joanne;Camacho;Zacatecas;41431;Mexico;M;Skilled Manual
2987;Olguin;Aurelia;Marysville;WA;43546;USA;M;Skilled Manual
2988;Potter;Stephen;Seattle;WA;33772;USA;M;Manual
2989;Smith;Karen;Berkeley;CA;20497;USA;M;Skilled Manual
2990;Allen;John;Mexico City;Mexico;83728;Mexico;M;Management
2991;Wolters;Sheryl;Woodland Hills;CA;18167;USA;F;Management
2992;Kinnaird;Mary;Oak Bay;BC;39716;Canada;F;Professional
2993;Szynskie;Bonnie;Imperial Beach;CA;39316;USA;M;Professional
2994;Cartan;Elizabeth;Imperial Beach;CA;77996;USA;M;Skilled Manual
2995;Bennett;Frances;Santa Anita;DF;43758;Mexico;M;Professional
2996;Taylor, Jr.;Emmett;Albany;OR;96630;USA;F;Skilled Manual
2997;Borges;Melphia;Issaquah;WA;22612;USA;M;Skilled Manual
2998;Gonzales;Phyllis;Merida;Yucatan;21295;Mexico;M;Professional
2999;Nopier;Judith;Concord;CA;91086;USA;F;Management
3000;Taylor;Dante;Olympia;WA;76282;USA;M;Skilled Manual
3001;Fitzmorris;Paul;Woodburn;OR;39528;USA;F;Manual
3002;Dowdell;Carolyn;Santa Anita;DF;63593;Mexico;M;Management
3003;Fitzgerald;Kerry;Bellflower;CA;65707;USA;F;Management
3004;Moore;Louise;Downey;CA;82226;USA;F;Management
3005;Monkres;Thomas;Beverly Hills;CA;50503;USA;M;Management
3006;Hoskins;Raymond;Lemon Grove;CA;33183;USA;M;Skilled Manual
3007;Bauer;Glenda;Sooke;BC;40329;Canada;M;Management
3008;Sexauer;John;Tlaxiaco;Oaxaca;88170;Mexico;M;Management
3009;Hackworth;Marie;Burbank;CA;61478;USA;F;Professional
3010;Aguilar;Roland;Burbank;CA;92084;USA;M;Professional
3011;Collins;Jack;Marysville;WA;31553;USA;F;Manual
3012;Frost;Howard;El Cajon;CA;84425;USA;F;Professional
3013;Collier;John;Langford;BC;16349;Canada;F;Professional
3014;Little;Marie;Tixapan;DF;35383;Mexico;M;Manual
3015;Lyons;Reginald;Ballard;WA;61752;USA;F;Manual
3016;Buxton;William;Ladner;BC;90370;Canada;F;Skilled Manual
3017;Armendariz;Susan;Sedro Woolley;WA;27324;USA;M;Manual
3018;Bennett;Barbara;La Mesa;CA;77680;USA;M;Manual
3019;Gettler;Doris;W. Linn;OR;79795;USA;F;Manual
3020;Maxwell;Henry;Woodburn;OR;96314;USA;F;Clerical
3021;Bell;Virginia;Spokane;WA;64591;USA;F;Professional
3022;Grando;Dori;San Gabriel;CA;20979;USA;M;Manual
3023;Bahr;Judy;Vancouver;BC;54417;Canada;M;Manual
3024;Welton;Mary;Edmonds;WA;75966;USA;F;Professional
3025;Naylor;Janet;Camacho;Zacatecas;75565;Mexico;M;Manual
3026;Gordon;Kristy;San Andres;DF;15247;Mexico;F;Manual
3027;Burton;Alena;Chula Vista;CA;80007;USA;M;Professional
3028;Dozier;Dorene;Bellflower;CA;33880;USA;M;Skilled Manual
3029;Wilson;Donald;Vancouver;BC;38511;Canada;F;Management
3030;Payne;Tonya;San Jose;CA;57545;USA;M;Manual
3031;Stantz;Diane;West Covina;CA;54629;USA;M;Skilled Manual
3032;Tobias;Betty;Acapulco;Guerrero;39825;Mexico;F;Skilled Manual
3033;Valderrama;Elvira;Lemon Grove;CA;75778;USA;M;Skilled Manual
3034;Serna;Irving;Arcadia;CA;27135;USA;M;Management
3035;Chavez;Honey;San Andres;DF;29250;Mexico;F;Skilled Manual
3036;Horner;Franklin;Spring Valley;CA;19477;USA;M;Skilled Manual
3037;Thompson;Bernard;La Jolla;CA;86752;USA;M;Manual
3038;Craig;Rosalie;Bellingham;WA;69433;USA;M;Skilled Manual
3039;Calouri;James;Newport Beach;CA;38722;USA;M;Professional
3040;Turner;Michelle;Ladner;BC;25421;Canada;M;Professional
3041;Smith;Norman;La Mesa;CA;25020;USA;M;Management
3042;Ashford;Dennis;La Mesa;CA;12732;USA;F;Manual
3043;Coy;Mary;Shawnee;BC;43706;Canada;F;Manual
3044;Lucero;Marie;Oregon City;OR;23871;USA;F;Professional
3045;Leland;Holly;Seattle;WA;28501;USA;F;Professional
3046;St. Clair;Tamara;Salem;OR;47535;USA;M;Skilled Manual
3047;Suro;Joann;Burlingame;CA;18327;USA;F;Professional
3048;Stemple;Pamela;Marysville;WA;35232;USA;M;Manual
3049;Davis;Gina;W. Linn;OR;39476;USA;M;Professional
3050;Schlund;Howard;Shawnee;BC;89833;Canada;M;Professional
3051;Paige;Salem;San Gabriel;CA;91948;USA;M;Professional
3052;Torrano;Deborah;Bellflower;CA;94672;USA;M;Manual
3053;Brown;Dorothy;San Carlos;CA;76743;USA;M;Manual
3054;Parsons;Paula;National City;CA;33131;USA;M;Professional
3055;Thornton;Mary;Oak Bay;BC;66569;Canada;M;Professional
3056;Desilvey;C.;San Andres;DF;15411;Mexico;F;Professional
3057;Welch;Julie;Arcadia;CA;87718;USA;M;Skilled Manual
3058;Ottersberg;Joanna;Altadena;CA;27222;USA;M;Skilled Manual
3059;Sullivan;Gail;Oakland;CA;41190;USA;M;Skilled Manual
3060;Trinos;Robert;Anacortes;WA;19741;USA;M;Professional
3061;Shepard;Debora;Oak Bay;BC;50663;Canada;F;Manual
3062;Riggio;Irene;Metchosin;BC;69697;Canada;F;Professional
3063;Mellema;Karen;Grossmont;CA;40489;USA;M;Professional
3064;Clark;Marjorie;Haney;BC;25685;Canada;F;Professional
3065;Berglund;Gary;Port Orchard;WA;61638;USA;M;Professional
3066;Villani;Karen;Coronado;CA;12996;USA;F;Professional
3067;Gyure;Bonnie;Kirkland;WA;15110;USA;F;Manual
3068;Dalton;Thomas;Milwaukie;OR;31629;USA;F;Skilled Manual
3069;West;Nicolette;Edmonds;WA;72613;USA;M;Manual
3070;Lipes;Elvera;Santa Monica;CA;55293;USA;M;Manual
3071;Bjork;Adienne;San Francisco;CA;88731;USA;M;Management
3072;Leasman;Michelle;Mill Valley;CA;11281;USA;M;Skilled Manual
3073;Burns;Phil;Cliffside;BC;10881;Canada;M;Skilled Manual
3074;Hall;Brian;Cliffside;BC;97591;Canada;F;Professional
3075;Taylor;Dora;Yakima;WA;63352;USA;M;Professional
3076;Bloch;Margaret;San Gabriel;CA;17225;USA;F;Skilled Manual
3077;Consers;Kari;Mexico City;Mexico;15686;Mexico;M;Skilled Manual
3078;Orr;Shirley;Richmond;CA;34720;USA;M;Manual
3079;Ryan;John;Lakewood;CA;31804;USA;M;Skilled Manual
3080;Wedellsborg;Dorothy;Orizaba;Veracruz;17000;Mexico;M;Manual
3081;Ramirez;Louise;Coronado;CA;52953;USA;F;Professional
3082;Shoemake;Philip;Beverly Hills;CA;43112;USA;F;Management
3083;Wu;Wonnell;Langford;BC;64262;Canada;F;Manual
3084;Gay;Celine;Shawnee;BC;95651;Canada;F;Manual
3085;Smith;Sherry;Tixapan;DF;63928;Mexico;M;Management
3086;Miwa;Virginia;Renton;WA;46609;USA;M;Manual
3087;McDermott;Jennifer;Glendale;CA;53754;USA;M;Professional
3088;Auld;Eric;Richmond;BC;25972;Canada;F;Skilled Manual
3089;Arrigo;Peggy;Victoria;BC;21962;Canada;M;Manual
3090;Wise;Edith;Vancouver;BC;88906;Canada;F;Manual
3091;Babbitt;Dolores;Royal Oak;BC;28376;Canada;F;Skilled Manual
3092;Sousa;Laurona;Kirkland;WA;85412;USA;M;Management
3093;Juentes;Walter;Lemon Grove;CA;37558;USA;F;Professional
3094;Fournier;Peter;Grossmont;CA;56592;USA;M;Skilled Manual
3095;Monitor;Janice;Mill Valley;CA;27384;USA;M;Manual
3096;Schaub;Chauncey;Victoria;BC;12580;Canada;M;Management
3097;Romers;Karen;Pomona;CA;48533;USA;M;Manual
3098;Fisher;Nancy;Issaquah;WA;98890;USA;M;Manual
3099;Risner;Lisa;Beverly Hills;CA;20063;USA;M;Manual
3100;Miller;Kent;Santa Monica;CA;18524;USA;M;Skilled Manual
3101;Bailey;Colette;Beaverton;OR;85800;USA;M;Professional
3102;Helen;Mary;La Jolla;CA;42188;USA;M;Manual
3103;Vicknair;William;Imperial Beach;CA;75626;USA;F;Professional
3104;Huget;Suzanne;Portland;OR;97175;USA;M;Manual
3105;Antionio;James;Burien;WA;96775;USA;M;Clerical
3106;Shaffett;Herman;Redwood City;CA;84486;USA;M;Professional
3107;Lutz;Consuelo;West Covina;CA;50247;USA;F;Manual
3108;Morris;Raymond;Langford;BC;41213;Canada;F;Skilled Manual
3109;Schaffer;Sharon;Milwaukie;OR;35043;USA;M;Manual
3110;Wong;Jack;Oak Bay;BC;52462;Canada;F;Professional
3111;Oliveto;Paula;Lemon Grove;CA;23254;USA;M;Management
3112;Brammier;Ragan;Walla Walla;WA;84503;USA;F;Professional
3113;Isom;Ronnie;Lebanon;OR;44403;USA;M;Skilled Manual
3114;Reed;Cary;Los Angeles;CA;94760;USA;M;Manual
3115;Royal;John;Downey;CA;96874;USA;M;Manual
3116;Schroeder;Faith;West Covina;CA;87101;USA;F;Skilled Manual
3117;Boyd;Greg;Bellingham;WA;55378;USA;M;Skilled Manual
3118;Leyba;Deborah;Burlingame;CA;38058;USA;M;Professional
3119;Elliot;Candida;Metchosin;BC;71496;Canada;F;Professional
3120;Germanson;Shannon;Colma;CA;93045;USA;M;Skilled Manual
3121;Snodgrass;Sharon;Lakewood;CA;92645;USA;M;Professional
3122;Hathi;Chandana;Redmond;WA;80356;USA;F;Skilled Manual
3123;Cardas;Calvin;Vancouver;BC;46117;Canada;F;Management
3124;Stewart;Julia;Bremerton;WA;98989;USA;F;Skilled Manual
3125;Cervantes;Nicola;Merida;Yucatan;46213;Mexico;M;Management
3126;Wedekind;Sue;Daly City;CA;23654;USA;F;Clerical
3127;Miller;Paul;Arcadia;CA;39537;USA;F;Management
3128;Bunczewski;Ralph;Long Beach;CA;24732;USA;M;Professional
3129;Linder;Tammerra;Colma;CA;86978;USA;M;Skilled Manual
3130;Wall;L. Albert;Albany;OR;12043;USA;F;Professional
3131;Williams;Christina;Seattle;WA;14158;USA;F;Skilled Manual
3132;Udovich;Michelle;Ballard;WA;30677;USA;F;Professional
3133;Aylor;John;Lincoln Acres;CA;97952;USA;M;Professional
3134;Pittman;Louise;N. Vancouver;BC;80633;Canada;F;Manual
3135;Smarr;Janet;Bellingham;WA;87778;USA;F;Professional
3136;June;Karen;Victoria;BC;36621;Canada;F;Professional
3137;Bowman;Tom;Tlaxiaco;Oaxaca;99283;Mexico;M;Skilled Manual
3138;Addington;Chaz;La Cruz;Sinaloa;23932;Mexico;M;Management
3139;Arruda;Shelly;El Cajon;CA;62400;USA;F;Professional
3140;Vanscoy;Cynthia;Downey;CA;16273;USA;M;Professional
3141;Nelms;Helen;Berkeley;CA;47195;USA;F;Management
3142;Wikey;Kristine;Palo Alto;CA;66229;USA;F;Manual
3143;Reeves;Donna;Woodland Hills;CA;60084;USA;F;Professional
3144;Booyer;Earl;Tlaxiaco;Oaxaca;45280;Mexico;F;Professional
3145;Purcell;Darleen;Imperial Beach;CA;81233;USA;M;Management
3146;Lopez;Trudy;Burbank;CA;32590;USA;M;Skilled Manual
3147;Silva;Maria;San Carlos;CA;34705;USA;F;Manual
3148;Reed;Cheryl;Concord;CA;51224;USA;M;Professional
3149;Poindexter;Minerva;Lake Oswego;OR;19500;USA;F;Skilled Manual
3150;Carpenter;Bonnie;Tlaxiaco;Oaxaca;74888;Mexico;M;Manual
3151;Kelly;Tifani;Richmond;BC;93273;Canada;F;Management
3152;Hathi;Gautam;Redmond;WA;30876;USA;M;Professional
3153;Denton;Peggy;Albany;OR;30475;USA;F;Management
3154;Escher;Yao-chun;Novato;CA;18187;USA;M;Professional
3155;Antilla;Robert;Torrance;CA;82947;USA;F;Management
3156;Brumback;Rhonda;Oak Bay;BC;36820;Canada;F;Skilled Manual
3157;Bell;Janet;Santa Monica;CA;41450;USA;M;Skilled Manual
3158;Evans;Vallyn;Marysville;WA;60484;USA;F;Professional
3159;Lascano;Francisco;National City;CA;57568;USA;F;Professional
3160;Hernandez;Jon;Olympia;WA;87274;USA;F;Manual
3161;Sturdevant;Hazel;Woodburn;OR;24228;USA;F;Skilled Manual
3162;Wagner;Edna;Santa Anita;DF;74585;Mexico;F;Professional
3163;Mc Coy;James;Bellflower;CA;76700;USA;F;Manual
3164;Bagley;Mary Elyse;Torrance;CA;66926;USA;F;Skilled Manual
3165;Baskin;William;Lynnwood;WA;35203;USA;F;Manual
3166;Mills;Alexis;Lemon Grove;CA;17884;USA;M;Manual
3167;Sheffield;Steven;Sooke;BC;51321;Canada;F;Manual
3168;Bradford;Mollie;La Cruz;Sinaloa;72870;Mexico;M;Skilled Manual
3169;Bohrnstedt;Jeanne;Burbank;CA;72470;USA;M;Professional
3170;Barton;Anita;Burbank;CA;60181;USA;M;Professional
3171;Bricker;Joe;San Jose;CA;98649;USA;F;Management
3172;Stanfield;Karen;Renton;WA;78815;USA;F;Skilled Manual
3173;Andrade;John;Portland;OR;83445;USA;M;Manual
3174;Esche;Caryl;Camacho;Zacatecas;34803;Mexico;F;Professional
3175;Bunch;Christine;Long Beach;CA;73271;USA;F;Skilled Manual
3176;Vigil;Charles;Redwood City;CA;58467;USA;M;Management
3177;Powers;L. Marilyn;La Cruz;Sinaloa;92805;Mexico;M;Manual
3178;Thomas;Stephanie;Oregon City;OR;44163;USA;F;Skilled Manual
3179;Collard;Dean;Spring Valley;CA;46277;USA;F;Management
3180;Phelps;Esther;Grossmont;CA;62796;USA;F;Skilled Manual
3181;Hesslink;Andrew;San Diego;CA;31073;USA;F;Management
3182;Waters;Karen;Sedro Woolley;WA;86460;USA;M;Clerical
3183;Nally;Sherry;Pomona;CA;20899;USA;F;Professional
3184;Herendeen;Walter;Edmonds;WA;68740;USA;F;Skilled Manual
3185;Keller;Kay;Camacho;Zacatecas;42048;Mexico;F;Skilled Manual
3186;Williams;Richard;Camacho;Zacatecas;56051;Mexico;F;Professional
3187;Ahlin;Adriane;Imperial Beach;CA;94519;USA;F;Management
3188;Thomas;Valerie;Lakewood;CA;48392;USA;M;Skilled Manual
3189;Stone;Barbara;Fremont;CA;79315;USA;F;Management
3190;Vandergate;Eudell;San Jose;CA;98349;USA;M;Skilled Manual
3191;Bowley;Frank;West Covina;CA;69141;USA;F;Management
3192;Chavez;Joseph;Acapulco;Guerrero;54337;Mexico;M;Clerical
3193;Drake;Grace;Lemon Grove;CA;36381;USA;M;Skilled Manual
3194;Kiser;Betty;Arcadia;CA;86737;USA;M;Professional
3195;Visperas;Pamela;San Andres;DF;88852;Mexico;M;Management
3196;Canyock;Timothy;Albany;OR;63723;USA;M;Manual
3197;Del Carlo;Pat;Yakima;WA;47355;USA;F;Skilled Manual
3198;Zocchi;John;Glendale;CA;30036;USA;M;Professional
3199;Strickland;Johanna;San Diego;CA;63474;USA;F;Manual
3200;Taro;Debbie;Burlingame;CA;85023;USA;M;Skilled Manual
